street_marker,RequestTime,tripDistance,aim_marker,lon,lat
A9455,1450.0,1400.0,A19455,-73.985595703125,40.73271942138672
A9456,1450.0,1050.0,A19456,-74.00511932373048,40.71951675415039
A9457,1450.0,1230.0,A19457,-73.99649047851561,40.723758697509766
A9458,1450.0,100.0,A19458,-73.9714584350586,40.76350021362305
A9459,1450.0,17480.0,A19459,-73.78265380859375,40.64453887939453
A9460,1451.0,1190.0,A19460,-74.00225067138672,40.72946548461913
A9461,1451.0,3420.0,A19461,-73.96848297119139,40.76172256469727
A9462,1451.0,1200.0,A19462,-73.99372863769531,40.74253082275391
A9463,1451.0,2100.0,A19463,-74.00589752197266,40.736454010009766
A9464,1451.0,840.0,A19464,-73.9781951904297,40.7566795349121
A9465,1451.0,2400.0,A19465,-73.99098205566406,40.744625091552734
A9466,1452.0,11100.0,A19466,-73.95054626464845,40.7698631286621
A9467,1452.0,15220.0,A19467,-73.781982421875,40.644729614257805
A9468,1452.0,980.0,A19468,-73.99848175048828,40.740528106689446
A9469,1452.0,21700.0,A19469,-73.95128631591797,40.78515625
A9470,1452.0,3500.0,A19470,-73.97644805908203,40.788082122802734
A9471,1452.0,1180.0,A19471,-74.01702880859375,40.707298278808594
A9472,1453.0,1500.0,A19472,-73.9894027709961,40.74652099609375
A9473,1453.0,500.0,A19473,-73.99388122558594,40.743408203125
A9474,1453.0,3400.0,A19474,-73.9568634033203,40.76819610595703
A9475,1453.0,1000.0,A19475,-74.00286865234375,40.74467086791992
A9476,1453.0,1500.0,A19476,-73.9861068725586,40.75091552734375
A9477,1454.0,3300.0,A19477,-73.98715209960938,40.72066879272461
A9478,1454.0,1580.0,A19478,-73.99402618408203,40.75120544433594
A9479,1454.0,15600.0,A19479,-73.93248748779298,40.736305236816406
A9480,1454.0,3180.0,A19480,-74.00965881347656,40.73598861694336
A9481,1454.0,1400.0,A19481,-73.98800659179686,40.739051818847656
A9482,1454.0,1840.0,A19482,-73.98077392578125,40.75905227661133
A9483,1454.0,1950.0,A19483,-73.95773315429686,40.77973175048828
A9484,1454.0,600.0,A19484,-73.9827423095703,40.76757049560546
A9485,1454.0,700.0,A19485,-73.98440551757811,40.74338912963867
A9486,1455.0,2600.0,A19486,-73.98993682861328,40.73493576049805
A9487,1455.0,6900.0,A19487,-73.86254119873048,40.76887130737305
A9488,1455.0,800.0,A19488,-73.94677734375,40.77588272094727
A9489,1455.0,1600.0,A19489,-73.97991180419923,40.739253997802734
A9490,1455.0,1250.0,A19490,-73.97699737548828,40.75873947143555
A9491,1455.0,4700.0,A19491,-73.97962188720702,40.742313385009766
A9492,1456.0,2430.0,A19492,-74.01580810546875,40.71128845214844
A9493,1456.0,3300.0,A19493,-73.98053741455078,40.730506896972656
A9494,1456.0,700.0,A19494,-73.9768295288086,40.7506103515625
A9495,1456.0,2220.0,A19495,-73.99227142333984,40.72771835327149
A9496,1457.0,630.0,A19496,-73.97007751464845,40.79449844360352
A9497,1457.0,1460.0,A19497,-73.98596954345702,40.732940673828125
A9498,1457.0,2400.0,A19498,-73.95913696289062,40.767444610595696
A9499,1457.0,1800.0,A19499,-73.95639038085938,40.79994583129882
A9500,1457.0,1400.0,A19500,-73.98613739013672,40.767105102539055
A9501,1458.0,2100.0,A19501,-73.9717254638672,40.75011444091797
A9502,1458.0,1000.0,A19502,-73.99974060058595,40.743431091308594
A9503,1458.0,1500.0,A19503,-73.9903793334961,40.73383712768555
A9504,1458.0,3600.0,A19504,-74.00436401367188,40.70759963989258
A9505,1458.0,2400.0,A19505,-73.96852111816406,40.76810836791992
A9506,1459.0,1300.0,A19506,-73.98998260498048,40.74696731567384
A9507,1460.0,2660.0,A19507,-73.97105407714845,40.75164794921875
A9508,1460.0,2730.0,A19508,-73.9850311279297,40.763458251953125
A9509,1460.0,3000.0,A19509,-73.9654769897461,40.771648406982415
A9510,1461.0,1000.0,A19510,-73.97916412353516,40.74422454833984
A9511,1461.0,590.0,A19511,-73.94914245605469,40.77323913574219
A9512,1461.0,3590.0,A19512,-74.00730895996092,40.71176528930664
A9513,1461.0,760.0,A19513,-73.97931671142578,40.72995376586913
A9514,1461.0,1400.0,A19514,-73.98900604248048,40.77689743041992
A9515,1462.0,910.0,A19515,-73.97756195068358,40.743011474609375
A9516,1462.0,2860.0,A19516,-73.9954605102539,40.726612091064446
A9517,1462.0,10130.0,A19517,-73.87557983398438,40.77370834350586
A9518,1462.0,4570.0,A19518,-73.97491455078125,40.75577545166016
A9519,1462.0,1710.0,A19519,-73.9632797241211,40.79370880126953
A9520,1462.0,700.0,A19520,-73.96916198730467,40.798355102539055
A9521,1462.0,2370.0,A19521,-74.0018539428711,40.74143600463867
A9522,1463.0,2000.0,A19522,-73.98188018798828,40.777713775634766
A9523,1463.0,1800.0,A19523,-73.99359130859375,40.729190826416016
A9524,1463.0,800.0,A19524,-73.96680450439453,40.793792724609375
A9525,1463.0,2460.0,A19525,-73.9397735595703,40.75069046020508
A9526,1463.0,960.0,A19526,-73.99150848388672,40.72695541381836
A9527,1464.0,1110.0,A19527,-73.97200775146483,40.757568359375
A9528,1464.0,2510.0,A19528,-73.99220275878906,40.74900817871094
A9529,1464.0,2810.0,A19529,-73.98822784423827,40.7616081237793
A9530,1464.0,2500.0,A19530,-74.01439666748048,40.70973587036133
A9531,1464.0,4600.0,A19531,-73.95043182373048,40.77959442138672
A9532,1465.0,1390.0,A19532,-73.96779632568358,40.792606353759766
A9533,1465.0,2950.0,A19533,-73.97188568115233,40.756511688232415
A9534,1465.0,3800.0,A19534,-73.99510192871094,40.72040557861328
A9535,1465.0,1500.0,A19535,-73.96137237548828,40.76844024658203
A9536,1466.0,700.0,A19536,-73.96267700195312,40.79460906982422
A9537,1466.0,970.0,A19537,-73.94868469238281,40.778335571289055
A9538,1466.0,2000.0,A19538,-73.95183563232422,40.76925277709961
A9539,1466.0,1670.0,A19539,-73.99522399902342,40.74959564208984
A9540,1466.0,1920.0,A19540,-73.98591613769531,40.72671508789063
A9541,1466.0,1470.0,A19541,-73.96086120605469,40.769996643066406
A9542,1466.0,3090.0,A19542,-74.00196838378906,40.72442626953125
A9543,1467.0,2700.0,A19543,-73.97222900390625,40.765151977539055
A9544,1467.0,1900.0,A19544,-73.97228240966798,40.765045166015625
A9545,1467.0,5800.0,A19545,-74.00249481201173,40.7088623046875
A9546,1468.0,1500.0,A19546,-73.99732971191406,40.72624969482422
A9547,1468.0,1520.0,A19547,-73.99176025390625,40.73845672607422
A9548,1468.0,1800.0,A19548,-73.98623657226561,40.7436408996582
A9549,1468.0,1400.0,A19549,-73.9720230102539,40.76292037963867
A9550,1468.0,5110.0,A19550,-73.95578765869139,40.785022735595696
A9551,1468.0,6200.0,A19551,-74.00064849853516,40.7186393737793
A9552,1468.0,1000.0,A19552,-73.99342346191406,40.74715423583984
A9553,1469.0,300.0,A19553,-73.98614501953125,40.74039459228516
A9554,1469.0,3500.0,A19554,-73.98487091064453,40.74788284301758
A9555,1469.0,4940.0,A19555,-74.0087661743164,40.715423583984375
A9556,1469.0,2100.0,A19556,-74.00641632080078,40.733158111572266
A9557,1469.0,500.0,A19557,-73.9745864868164,40.758148193359375
A9558,1469.0,400.0,A19558,-73.98984527587889,40.74179458618164
A9559,1470.0,1700.0,A19559,-73.9821014404297,40.73211669921875
A9560,1470.0,2300.0,A19560,-73.97891235351561,40.75009536743164
A9561,1470.0,400.0,A19561,-73.99635314941406,40.73960876464844
A9562,1470.0,1700.0,A19562,-73.97154998779298,40.74611282348633
A9563,1470.0,1200.0,A19563,-73.98197174072266,40.7690315246582
A9564,1470.0,8200.0,A19564,-73.97343444824217,40.678672790527344
A9565,1470.0,14750.0,A19565,-74.0011978149414,40.72418594360352
A9566,1470.0,3980.0,A19566,-73.99698638916014,40.73748016357422
A9567,1470.0,2260.0,A19567,-74.00259399414062,40.73395156860352
A9568,1470.0,1560.0,A19568,-73.99434661865233,40.74583053588867
A9569,1471.0,1160.0,A19569,-73.97530364990233,40.74140167236328
A9570,1471.0,5200.0,A19570,-73.96224975585938,40.779121398925774
A9571,1471.0,1020.0,A19571,-74.00166320800781,40.7358512878418
A9572,1471.0,1700.0,A19572,-73.98090362548828,40.73360824584961
A9573,1471.0,2000.0,A19573,-73.96797180175781,40.76259613037109
A9574,1471.0,1000.0,A19574,-73.99115753173827,40.72993850708008
A9575,1471.0,2500.0,A19575,-74.00414276123048,40.72529983520508
A9576,1471.0,570.0,A19576,-73.99373626708984,40.742431640625
A9577,1472.0,1300.0,A19577,-73.9937973022461,40.720848083496094
A9578,1472.0,1200.0,A19578,-74.00553894042967,40.70907211303711
A9579,1472.0,3330.0,A19579,-73.9747314453125,40.687210083007805
A9580,1472.0,600.0,A19580,-73.99195861816406,40.72572708129882
A9581,1472.0,300.0,A19581,-74.00041198730467,40.7462158203125
A9582,1472.0,2060.0,A19582,-73.98841094970702,40.69606018066406
A9583,1472.0,2000.0,A19583,-74.00318908691406,40.751556396484375
A9584,1472.0,1600.0,A19584,-73.97416687011719,40.74274063110352
A9585,1473.0,8760.0,A19585,-73.99102020263672,40.75103378295898
A9586,1473.0,4400.0,A19586,-73.8862075805664,40.82740783691406
A9587,1473.0,6800.0,A19587,-73.96529388427734,40.76031875610352
A9588,1473.0,2100.0,A19588,-74.00051116943358,40.729793548583984
A9589,1473.0,1040.0,A19589,-74.00067138671875,40.72053909301758
A9590,1474.0,2860.0,A19590,-73.97065734863281,40.76143646240234
A9591,1474.0,3450.0,A19591,-73.96494293212889,40.76422119140625
A9592,1474.0,1500.0,A19592,-73.97529602050781,40.782203674316406
A9593,1474.0,4470.0,A19593,-73.98798370361328,40.71865081787109
A9594,1474.0,1100.0,A19594,-73.9688720703125,40.7670783996582
A9595,1474.0,1200.0,A19595,-73.98866271972656,40.722515106201165
A9596,1474.0,700.0,A19596,-73.9916000366211,40.73528671264648
A9597,1474.0,1900.0,A19597,-73.96652221679686,40.789207458496094
A9598,1475.0,10380.0,A19598,-73.94518280029298,40.77513885498047
A9599,1475.0,2760.0,A19599,-73.97019958496092,40.7618408203125
A9600,1475.0,6300.0,A19600,-74.01604461669923,40.71111297607422
A9601,1475.0,3440.0,A19601,-74.01154327392578,40.703590393066406
A9602,1475.0,600.0,A19602,-73.97818756103516,40.74559020996094
A9603,1476.0,9110.0,A19603,-73.87335205078125,40.774051666259766
A9604,1476.0,1960.0,A19604,-73.9609832763672,40.7747802734375
A9605,1476.0,1500.0,A19605,-74.01125335693358,40.71571350097656
A9606,1477.0,920.0,A19606,-73.97962188720702,40.75526809692384
A9607,1477.0,2000.0,A19607,-73.97486877441406,40.764427185058594
A9608,1477.0,1150.0,A19608,-73.97663879394531,40.76482009887695
A9609,1477.0,1200.0,A19609,-73.99174499511719,40.736122131347656
A9610,1477.0,3300.0,A19610,-73.95195007324217,40.77307891845703
A9611,1477.0,1570.0,A19611,-73.96096801757811,40.760906219482415
A9612,1477.0,970.0,A19612,-73.97760009765625,40.78709411621094
A9613,1477.0,1200.0,A19613,-73.97625732421875,40.75089263916016
A9614,1478.0,3210.0,A19614,-74.0082778930664,40.71406173706056
A9615,1478.0,1200.0,A19615,-73.97816467285155,40.752220153808594
A9616,1478.0,1080.0,A19616,-74.0056915283203,40.73762130737305
A9617,1478.0,8000.0,A19617,-73.92213439941406,40.76046371459961
A9618,1479.0,2420.0,A19618,-73.97296905517578,40.785438537597656
A9619,1479.0,17100.0,A19619,-73.99195861816406,40.755645751953125
A9620,1479.0,2500.0,A19620,-73.99131774902342,40.76000213623047
A9621,1479.0,1100.0,A19621,-73.99468231201173,40.74517440795898
A9622,1479.0,1320.0,A19622,-73.9718246459961,40.78698348999024
A9623,1479.0,3900.0,A19623,-73.95176696777344,40.771968841552734
A9624,1480.0,1000.0,A19624,-73.97846221923827,40.76171112060546
A9625,1480.0,3400.0,A19625,-73.99709320068358,40.7334213256836
A9626,1480.0,3010.0,A19626,-73.95689392089844,40.766460418701165
A9627,1480.0,1330.0,A19627,-73.97159576416014,40.75663757324219
A9628,1480.0,700.0,A19628,-73.98794555664062,40.748046875
A9629,1480.0,2940.0,A19629,-74.00425720214845,40.70729064941406
A9630,1480.0,1200.0,A19630,-73.98320007324217,40.7712287902832
A9631,1480.0,790.0,A19631,-73.970703125,40.79340362548828
A9632,1480.0,3900.0,A19632,-73.98088073730467,40.76471710205078
A9633,1481.0,1470.0,A19633,-73.9856185913086,40.74676132202149
A9634,1481.0,880.0,A19634,-73.9822540283203,40.777713775634766
A9635,1481.0,1900.0,A19635,-73.95349884033203,40.77949142456056
A9636,1481.0,2029.9999999999998,A19636,-73.9681625366211,40.7670783996582
A9637,1481.0,2600.0,A19637,-73.96630859375,40.789669036865234
A9638,1482.0,1340.0,A19638,-73.95549774169923,40.77967071533203
A9639,1482.0,3050.0,A19639,-73.95774841308594,40.81563949584961
A9640,1482.0,1740.0,A19640,-73.9573516845703,40.77002716064453
A9641,1482.0,890.0,A19641,-73.9813003540039,40.76773071289063
A9642,1482.0,1980.0,A19642,-73.98661041259764,40.75137710571289
A9643,1482.0,2380.0,A19643,-73.9912567138672,40.749778747558594
A9644,1482.0,6700.0,A19644,-73.97083282470702,40.75495910644531
A9645,1482.0,1500.0,A19645,-73.97821044921875,40.75273132324219
A9646,1483.0,4120.0,A19646,-73.97814178466798,40.741981506347656
A9647,1483.0,3300.0,A19647,-73.97107696533203,40.795860290527344
A9648,1483.0,1860.0,A19648,-73.96365356445312,40.774238586425774
A9649,1483.0,540.0,A19649,-73.98777770996092,40.75630569458008
A9650,1483.0,1370.0,A19650,-73.98584747314453,40.76158142089844
A9651,1483.0,1760.0,A19651,-73.95744323730467,40.76170349121094
A9652,1483.0,1400.0,A19652,-73.97452545166014,40.76274871826172
A9653,1483.0,2900.0,A19653,-73.98715209960938,40.74224853515625
A9654,1483.0,1460.0,A19654,-73.99169921875,40.72636032104492
A9655,1483.0,670.0,A19655,-73.97427368164062,40.78376007080078
A9656,1484.0,7370.0,A19656,-73.98114013671875,40.76327896118164
A9657,1484.0,1360.0,A19657,-73.97360229492188,40.75144958496094
A9658,1484.0,840.0,A19658,-73.9451904296875,40.8011589050293
A9659,1484.0,3000.0,A19659,-73.96815490722656,40.75112915039063
A9660,1484.0,1800.0,A19660,-73.99367523193358,40.746440887451165
A9661,1484.0,700.0,A19661,-73.99228668212889,40.73148727416992
A9662,1484.0,2130.0,A19662,-73.99365997314453,40.746341705322266
A9663,1484.0,1100.0,A19663,-73.96153259277344,40.779781341552734
A9664,1485.0,2500.0,A19664,-73.95732116699219,40.774368286132805
A9665,1485.0,1320.0,A19665,-73.98799133300781,40.75485610961913
A9666,1485.0,1900.0,A19666,-73.97196197509764,40.76310729980469
A9667,1485.0,1000.0,A19667,-73.96887969970702,40.79070663452149
A9668,1485.0,500.0,A19668,-74.00563049316406,40.70909118652344
A9669,1485.0,600.0,A19669,-73.95386505126953,40.7749137878418
A9670,1486.0,1930.0,A19670,-73.98896026611328,40.730743408203125
A9671,1486.0,1680.0,A19671,-73.9965591430664,40.725540161132805
A9672,1486.0,1820.0,A19672,-73.99269104003906,40.745601654052734
A9673,1486.0,1170.0,A19673,-73.97693634033203,40.74301528930664
A9674,1486.0,1100.0,A19674,-73.97230529785155,40.74835586547852
A9675,1487.0,700.0,A19675,-74.00796508789062,40.739551544189446
A9676,1487.0,2300.0,A19676,-73.9813232421875,40.720802307128906
A9677,1487.0,420.0,A19677,-73.96965789794923,40.79978942871094
A9678,1487.0,1770.0,A19678,-73.95767211914062,40.76156997680664
A9679,1487.0,4460.0,A19679,-73.98638153076173,40.75954818725586
A9680,1487.0,1800.0,A19680,-73.97569274902342,40.78221130371094
A9681,1487.0,1500.0,A19681,-73.9621810913086,40.779163360595696
A9682,1487.0,8350.0,A19682,-74.01069641113281,40.720340728759766
A9683,1487.0,2550.0,A19683,-73.94882965087889,40.776809692382805
A9684,1488.0,1900.0,A19684,-73.9817886352539,40.77307891845703
A9685,1488.0,17460.0,A19685,-73.97683715820312,40.73505783081056
A9686,1488.0,8050.000000000001,A19686,-73.87129211425781,40.77393341064453
A9687,1488.0,4100.0,A19687,-74.0062255859375,40.705787658691406
A9688,1488.0,8090.0,A19688,-73.98383331298828,40.774513244628906
A9689,1489.0,2500.0,A19689,-73.97659301757811,40.74956512451172
A9690,1489.0,4030.0000000000005,A19690,-73.98541259765625,40.72758102416992
A9691,1489.0,1400.0,A19691,-73.97409057617188,40.74750900268555
A9692,1489.0,3470.0,A19692,-73.99024200439453,40.76702499389648
A9693,1489.0,800.0,A19693,-73.98208618164062,40.78048324584961
A9694,1489.0,1360.0,A19694,-73.9906005859375,40.718528747558594
A9695,1489.0,3610.0,A19695,-73.92742919921875,40.75973129272461
A9696,1490.0,300.0,A19696,-73.98066711425781,40.779903411865234
A9697,1490.0,2300.0,A19697,-73.96990966796875,40.748550415039055
A9698,1490.0,3700.0,A19698,-74.00946044921875,40.706275939941406
A9699,1490.0,800.0,A19699,-74.01710510253906,40.705509185791016
A9700,1490.0,3410.0,A19700,-73.99974822998048,40.738296508789055
A9701,1490.0,5000.0,A19701,-73.96111297607422,40.77487564086913
A9702,1490.0,2900.0,A19702,-73.98968505859375,40.76743316650391
A9703,1491.0,2500.0,A19703,-73.99131774902342,40.76036071777344
A9704,1491.0,1900.0,A19704,-73.95682525634764,40.76678466796875
A9705,1491.0,990.0,A19705,-73.97946166992188,40.7551383972168
A9706,1491.0,460.0,A19706,-73.9571533203125,40.81753921508789
A9707,1491.0,4140.0,A19707,-73.98921203613281,40.742130279541016
A9708,1491.0,1300.0,A19708,-73.95559692382812,40.779312133789055
A9709,1491.0,2150.0,A19709,-73.99400329589844,40.74053955078125
A9710,1492.0,1700.0,A19710,-74.00263214111328,40.73950958251953
A9711,1492.0,1190.0,A19711,-73.97509002685547,40.74168395996094
A9712,1492.0,700.0,A19712,-73.99407196044923,40.72271347045898
A9713,1492.0,2000.0,A19713,-74.0016098022461,40.735469818115234
A9714,1492.0,1030.0,A19714,-74.00553894042967,40.72574234008789
A9715,1493.0,9300.0,A19715,-73.92627716064453,40.74435043334961
A9716,1493.0,610.0,A19716,-73.9812240600586,40.74470138549805
A9717,1493.0,1320.0,A19717,-73.9599380493164,40.76236343383789
A9718,1493.0,3880.0,A19718,-73.98419952392578,40.75878143310546
A9719,1493.0,1670.0,A19719,-73.97869110107422,40.787551879882805
A9720,1493.0,1180.0,A19720,-73.9875717163086,40.73257064819336
A9721,1493.0,2070.0,A19721,-73.96945953369139,40.80020904541016
A9722,1494.0,3370.0,A19722,-73.97709655761719,40.75836944580078
A9723,1494.0,1220.0,A19723,-73.9916763305664,40.76470947265625
A9724,1495.0,2400.0,A19724,-73.97756195068358,40.786819458007805
A9725,1495.0,2220.0,A19725,-73.97820281982422,40.7540283203125
A9726,1495.0,10400.0,A19726,-73.98072814941406,40.76301574707031
A9727,1495.0,950.0,A19727,-73.97703552246092,40.75847625732422
A9728,1495.0,1880.0,A19728,-73.96897888183594,40.761009216308594
A9729,1496.0,2080.0,A19729,-73.97860717773438,40.7588996887207
A9730,1496.0,1550.0,A19730,-73.99011993408203,40.76186752319336
A9731,1496.0,2480.0,A19731,-73.98767852783203,40.728790283203125
A9732,1496.0,4100.0,A19732,-74.002197265625,40.73442840576172
A9733,1496.0,2100.0,A19733,-73.95970916748048,40.7110595703125
A9734,1496.0,1350.0,A19734,-73.96555328369139,40.77156066894531
A9735,1496.0,1420.0,A19735,-73.9935073852539,40.747119903564446
A9736,1497.0,2440.0,A19736,-73.95563507080078,40.78547668457031
A9737,1497.0,1160.0,A19737,-73.94589996337889,40.773391723632805
A9738,1497.0,4200.0,A19738,-73.98436737060547,40.75424575805664
A9739,1497.0,900.0,A19739,-73.99990844726561,40.7378044128418
A9740,1498.0,800.0,A19740,-73.95859527587889,40.765483856201165
A9741,1498.0,2080.0,A19741,-73.98108673095702,40.759498596191406
A9742,1498.0,1000.0,A19742,-73.98921966552734,40.747871398925774
A9743,1498.0,2900.0,A19743,-73.96571350097656,40.75828170776367
A9744,1498.0,2600.0,A19744,-73.99046325683594,40.75108337402344
A9745,1498.0,3700.0,A19745,-74.01127624511719,40.70963287353516
A9746,1498.0,710.0,A19746,-73.99526977539062,40.73942947387695
A9747,1498.0,680.0,A19747,-73.99407958984375,40.75114822387695
A9748,1498.0,2200.0,A19748,-73.97422027587889,40.762454986572266
A9749,1498.0,1890.0,A19749,-73.97347259521484,40.763301849365234
A9750,1499.0,1260.0,A19750,-74.00765228271484,40.74090576171875
A9751,1499.0,1040.0,A19751,-73.97480010986328,40.7651481628418
A9752,1499.0,4500.0,A19752,-73.98292541503906,40.74478530883789
A9753,1499.0,1110.0,A19753,-73.9602279663086,40.81985092163086
A9754,1499.0,1100.0,A19754,-73.9820556640625,40.751567840576165
A9755,1499.0,1800.0,A19755,-73.99580383300781,40.76437377929688
A9756,1499.0,1200.0,A19756,-73.97506713867188,40.76108169555664
A9757,1499.0,1400.0,A19757,-73.99830627441406,40.72327423095703
A9758,1500.0,730.0,A19758,-73.99367523193358,40.7415885925293
